Unix,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH_Open,ETH_High,ETH_Low,ETH_Close,UNI_Open,UNI_High,UNI_Low,UNI_Close,CRV_Open,CRV_High,CRV_Low,CRV_Close
1625011200000,35911.72,36100.0,34017.55,35045.0,2165.46,2287.78,2087.99,2275.68,18.64,19.299,17.149,19.278,1.793,1.847,1.674,1.815
1625097600000,35045.0,35057.57,32711.0,33504.69,2275.68,2275.93,2073.12,2106.41,19.279,19.288,17.544,17.779,1.816,1.855,1.65,1.687
1625184000000,33502.33,33977.04,32699.0,33786.55,2106.41,2160.0,2018.5,2154.13,17.781,18.262,16.939,18.213,1.687,1.726,1.566,1.661
1625270400000,33786.54,34945.61,33316.73,34669.13,2153.95,2240.0,2112.01,2226.99,18.216,19.559,17.789,19.474,1.66,1.787,1.63,1.757
1625356800000,34669.12,35967.85,34357.15,35286.51,2226.99,2389.93,2189.58,2322.69,19.474,21.498,18.931,20.757,1.757,1.904,1.701,1.839
1625443200000,35288.13,35293.78,33125.55,33690.14,2322.69,2324.64,2157.32,2196.53,20.751,20.906,19.068,20.063,1.839,1.848,1.687,1.797
1625529600000,33690.15,35118.88,33532.0,34220.01,2196.85,2350.0,2193.0,2322.5,20.062,23.235,20.03,22.376,1.797,2.062,1.793,1.967
1625616000000,34220.02,35059.09,33777.77,33862.12,2322.51,2409.0,2291.9,2316.57,22.373,23.456,21.65,22.253,1.966,2.099,1.93,1.94
1625702400000,33862.11,33929.64,32077.0,32875.71,2316.25,2325.6,2084.79,2116.33,22.254,22.311,19.908,20.353,1.939,1.95,1.709,1.756
1625788800000,32875.71,34100.0,32261.07,33815.81,2116.32,2189.4,2046.51,2146.99,20.342,21.686,19.78,20.986,1.754,1.796,1.676,1.768
1625875200000,33815.81,34262.0,33004.78,33502.87,2146.99,2194.82,2074.16,2110.69,20.978,21.515,19.95,20.244,1.767,1.809,1.658,1.749
1625961600000,33502.87,34666.0,33306.47,34258.99,2110.68,2174.0,2081.02,2140.45,20.245,20.947,19.98,20.7,1.749,1.78,1.715,1.76
1626048000000,34259.0,34678.43,32658.34,33086.63,2140.54,2167.83,2006.68,2031.58,20.7,21.45,19.205,19.528,1.76,1.791,1.639,1.68
1626134400000,33086.94,33340.0,32202.25,32729.77,2031.57,2047.35,1918.0,1940.15,19.531,19.738,18.172,18.47,1.679,1.69,1.567,1.605
1626220800000,32729.12,33114.03,31550.0,32820.02,1940.44,2019.18,1865.0,1994.58,18.461,18.542,16.721,17.885,1.604,1.632,1.504,1.597
1626307200000,32820.03,33185.25,31133.0,31880.0,1994.41,2042.88,1881.0,1919.51,17.889,18.389,16.797,17.068,1.598,1.649,1.486,1.505
1626393600000,31874.49,32249.18,31020.0,31383.87,1919.54,1965.0,1850.0,1876.26,17.07,17.6,15.918,16.337,1.505,1.544,1.41,1.416
1626480000000,31383.86,31955.92,31164.31,31520.07,1876.47,1919.19,1844.45,1899.59,16.353,16.744,15.928,16.098,1.417,1.465,1.393,1.425
1626566400000,31520.07,32435.0,31108.97,31778.56,1899.5,1993.79,1877.1,1891.64,16.112,17.168,16.024,16.305,1.426,1.509,1.393,1.412
1626652800000,31778.57,31899.0,30407.44,30839.65,1891.65,1919.0,1805.0,1818.73,16.311,16.791,15.398,15.742,1.412,1.42,1.323,1.341
1626739200000,30839.65,31063.07,29278.0,29790.35,1818.73,1841.34,1706.0,1786.03,15.735,15.97,14.394,14.554,1.341,1.371,1.222,1.282
1626825600000,29790.34,32858.0,29482.61,32144.51,1786.03,2035.23,1747.55,1995.5,14.569,16.876,14.013,16.727,1.28,1.474,1.244,1.449
1626912000000,32144.51,32591.35,31708.0,32287.83,1995.5,2046.0,1947.62,2024.56,16.727,17.617,16.066,17.579,1.448,1.549,1.414,1.543
1626998400000,32287.58,33650.0,31924.32,33634.09,2024.27,2130.9,1993.22,2124.25,17.572,18.692,16.933,18.603,1.543,1.618,1.477,1.603
1627084800000,33634.1,34500.0,33401.14,34258.14,2124.26,2199.5,2105.58,2184.75,18.6,18.941,18.031,18.239,1.604,1.617,1.513,1.548
1627171200000,34261.51,35398.0,33851.12,35381.02,2184.9,2197.41,2105.93,2189.79,18.243,18.446,17.242,18.285,1.545,1.558,1.459,1.524
1627257600000,35381.02,40550.0,35205.78,37237.6,2189.82,2433.65,2171.57,2228.08,18.273,20.319,18.174,18.527,1.525,1.71,1.516,1.53
1627344000000,37241.33,39542.61,36383.0,39457.87,2227.81,2319.26,2150.5,2299.49,18.525,19.245,17.67,18.887,1.531,1.586,1.472,1.569
1627430400000,39456.61,40900.0,38772.0,40019.56,2299.47,2345.0,2243.15,2300.9,18.89,19.467,18.52,19.065,1.569,1.584,1.493,1.543
1627516800000,40019.57,40640.0,39200.0,40016.48,2300.9,2400.0,2266.12,2382.92,19.061,19.808,18.571,19.58,1.544,1.633,1.508,1.623
1627603200000,40018.49,42316.71,38313.23,42206.37,2382.93,2471.7,2315.92,2461.81,19.576,21.064,19.34,20.917,1.623,1.71,1.525,1.698
1627689600000,42206.36,42448.0,41000.15,41461.83,2461.77,2553.86,2420.68,2531.05,20.919,21.954,20.672,21.767,1.699,1.764,1.645,1.712
1627776000000,41461.84,42599.0,39422.01,39845.44,2531.1,2697.61,2511.24,2555.69,21.764,23.22,21.546,21.979,1.71,1.78,1.636,1.658
1627862400000,39850.27,40480.01,38690.0,39147.82,2555.5,2666.0,2507.0,2606.93,21.976,23.099,21.391,22.382,1.658,1.692,1.606,1.626
1627948800000,39146.86,39780.0,37642.03,38207.05,2606.92,2632.44,2442.32,2509.04,22.382,22.74,20.624,21.326,1.624,1.638,1.535,1.568
1628035200000,38207.04,39969.66,37508.56,39723.18,2508.51,2772.71,2457.68,2724.78,21.339,23.731,20.767,23.536,1.569,1.649,1.531,1.624
1628121600000,39723.17,41350.0,37332.7,40862.46,2724.55,2843.98,2529.91,2826.99,23.53,25.579,22.057,25.44,1.625,1.825,1.587,1.771
1628208000000,40862.46,43392.43,39853.86,42836.87,2827.01,2946.75,2720.06,2891.58,25.431,27.005,24.536,26.178,1.771,1.976,1.693,1.923
1628294400000,42836.87,44700.0,42446.41,44572.54,2891.54,3171.0,2865.5,3160.31,26.178,29.0,25.8,28.3,1.924,1.98,1.816,1.912
1628380800000,44572.54,45310.0,43261.0,43794.37,3160.48,3189.99,2949.03,3011.85,28.302,28.703,25.949,26.722,1.914,1.94,1.72,1.755
1628467200000,43794.36,46454.15,42779.0,46253.4,3011.84,3186.0,2893.23,3160.52,26.697,28.78,25.378,28.352,1.756,1.908,1.707,1.875
1628553600000,46248.87,46700.0,44589.46,45584.99,3160.51,3233.0,3051.22,3141.66,28.351,30.212,28.165,28.755,1.873,2.078,1.831,2.065
1628640000000,45585.0,46743.47,45341.14,45511.0,3141.14,3274.0,3120.27,3160.5,28.756,30.426,28.725,28.95,2.065,2.193,2.022,2.039
1628726400000,45510.67,46218.12,43770.0,44399.0,3160.4,3239.0,2979.29,3045.96,28.938,29.898,26.861,28.087,2.038,2.15,1.927,2.032
1628812800000,44400.06,47886.0,44217.39,47800.0,3046.11,3327.83,3033.8,3322.32,28.092,30.617,27.845,30.507,2.03,2.378,2.023,2.36
1628899200000,47799.99,48144.0,45971.03,47068.51,3322.33,3330.98,3200.0,3263.16,30.514,30.65,28.676,30.11,2.362,2.363,2.157,2.262
1628985600000,47068.5,47372.27,45500.0,46973.82,3263.16,3320.0,3111.13,3307.09,30.113,30.456,28.28,30.239,2.261,2.292,2.076,2.22
1629072000000,46973.82,48053.83,45660.0,45901.29,3307.35,3335.0,3135.22,3146.53,30.239,31.257,28.992,29.072,2.221,2.288,2.088,2.121
1629158400000,45901.3,47160.0,44376.0,44695.95,3147.18,3290.0,2991.89,3011.72,29.072,30.809,25.882,26.416,2.121,2.236,1.9,1.921
1629244800000,44695.95,46000.0,44203.28,44705.29,3011.73,3125.81,2950.0,3014.55,26.404,27.35,25.37,26.313,1.921,2.016,1.846,1.911
1629331200000,44699.37,47033.0,43927.7,46760.62,3014.18,3188.0,2958.33,3184.12,26.319,27.99,25.306,27.962,1.914,2.153,1.869,2.151
1629417600000,46760.62,49382.99,46622.99,49322.47,3184.11,3300.0,3177.16,3284.82,27.959,29.233,27.514,28.886,2.151,2.35,2.126,2.269
1629504000000,49322.47,49757.04,48222.0,48821.87,3284.81,3309.16,3207.0,3223.43,28.887,29.724,28.175,28.237,2.268,2.324,2.15,2.222
1629590400000,48821.88,49500.0,48050.0,49239.22,3223.36,3272.0,3126.42,3238.0,28.229,29.2,27.113,28.4,2.221,2.469,2.179,2.44
1629676800000,49239.22,50500.0,49029.0,49488.85,3238.0,3377.89,3230.02,3321.28,28.4,29.627,28.363,28.8,2.442,2.516,2.276,2.367
1629763200000,49488.85,49860.0,47600.0,47674.01,3321.28,3357.85,3147.31,3170.62,28.79,29.236,26.5,26.609,2.366,2.388,2.079,2.096
1629849600000,47674.01,49264.3,47126.28,48973.32,3170.63,3248.0,3080.0,3226.87,26.614,27.455,25.68,27.064,2.096,2.25,2.085,2.197
1629936000000,48973.32,49352.84,46250.0,46843.87,3226.88,3250.0,3053.3,3093.2,27.052,27.669,25.02,25.51,2.197,2.24,2.008,2.049
1630022400000,46843.86,49149.93,46348.0,49069.9,3093.06,3280.0,3060.18,3273.45,25.52,27.478,25.02,27.41,2.049,2.194,1.983,2.182
1630108800000,49069.9,49299.0,48346.88,48895.35,3273.89,3287.0,3210.31,3244.48,27.43,27.6,26.62,26.81,2.182,2.25,2.073,2.096
1630195200000,48895.35,49632.27,47762.54,48767.83,3244.75,3285.0,3152.34,3223.47,26.84,27.67,26.15,26.78,2.096,2.17,2.033,2.103
1630281600000,48767.84,48888.61,46853.0,46982.91,3223.47,3347.95,3143.0,3229.64,26.8,28.22,25.55,26.84,2.103,2.274,2.019,2.095
1630368000000,46982.91,48246.11,46700.0,47100.89,3229.14,3476.0,3188.77,3429.2,26.84,29.79,26.15,29.38,2.097,2.4,2.043,2.235
1630454400000,47100.89,49156.0,46512.0,48810.52,3429.19,3842.0,3382.22,3826.82,29.37,31.385,28.69,31.35,2.234,2.316,2.16,2.307
1630540800000,48810.51,50450.13,48584.06,49246.64,3826.82,3836.8,3717.04,3785.82,31.33,31.41,29.48,29.93,2.308,2.308,2.201,2.205
1630627200000,49246.63,51000.0,48316.84,49999.14,3785.82,4027.88,3705.05,3938.11,29.93,31.21,28.31,28.65,2.205,2.275,2.16,2.206
1630713600000,49998.0,50535.69,49370.0,49915.64,3938.11,3970.0,3832.5,3885.52,28.66,29.48,28.2,28.56,2.207,2.339,2.187,2.271
1630800000000,49917.54,51900.0,49450.0,51756.88,3885.61,3980.0,3830.0,3950.29,28.57,29.5,28.25,29.37,2.271,2.545,2.246,2.48
1630886400000,51756.88,52780.0,50969.33,52663.9,3950.28,3970.0,3864.3,3926.77,29.35,30.3,28.11,28.84,2.481,2.667,2.34,2.486
1630972800000,52666.2,52920.0,42843.05,46863.73,3926.67,3947.15,3005.0,3434.57,28.84,29.33,21.0,24.32,2.488,2.501,1.637,1.992
1631059200000,46868.57,47340.99,44412.02,46048.31,3434.84,3560.0,3215.16,3499.0,24.34,24.98,21.35,23.15,1.993,2.057,1.821,1.987
1631145600000,46048.31,47399.97,45513.08,46395.14,3499.01,3567.06,3390.4,3424.93,23.15,24.73,22.71,23.32,1.99,2.432,1.911,2.384
1631232000000,46395.14,47033.0,44132.29,44850.91,3424.94,3514.11,3150.0,3208.86,23.31,24.26,21.4,22.31,2.384,2.475,2.055,2.144
1631318400000,44842.2,45987.93,44722.22,45173.69,3208.85,3348.37,3200.0,3267.21,22.3,23.91,22.23,22.73,2.144,2.33,2.122,2.269
1631404800000,45173.68,46460.0,44742.06,46025.24,3267.1,3474.16,3231.1,3404.21,22.73,24.28,22.16,23.74,2.27,2.433,2.202,2.421
1631491200000,46025.23,46880.0,43370.0,44940.73,3404.3,3430.3,3108.49,3285.35,23.74,24.05,21.37,22.66,2.421,2.481,2.044,2.359
1631577600000,44940.72,47250.0,44594.44,47111.52,3285.09,3437.05,3269.95,3434.37,22.66,25.93,22.47,25.68,2.359,2.854,2.355,2.8
1631664000000,47103.28,48500.0,46682.32,48121.41,3434.37,3616.16,3357.78,3613.55,25.67,27.47,24.69,27.47,2.798,3.214,2.716,3.013
1631750400000,48121.4,48557.0,47021.1,47737.82,3613.55,3676.28,3481.14,3567.98,27.48,27.62,25.22,26.23,3.013,3.445,2.92,3.107
1631836800000,47737.81,48150.0,46699.56,47299.98,3567.97,3594.17,3350.07,3399.81,26.24,26.4,24.0,24.32,3.108,3.235,2.773,2.807
1631923200000,47299.98,48843.2,47035.56,48292.74,3399.89,3541.96,3368.88,3435.64,24.33,25.22,23.93,24.54,2.807,2.975,2.696,2.885
1632009600000,48292.75,48372.83,46829.18,47241.75,3435.64,3456.53,3277.74,3328.62,24.53,24.65,23.5,23.87,2.885,3.097,2.677,3.046
1632096000000,47241.75,47347.25,42500.0,43015.62,3328.57,3347.82,2913.39,2977.28,23.89,23.99,20.38,20.9,3.044,3.143,2.332,2.41
1632182400000,43016.64,43639.0,39600.0,40734.38,2977.32,3105.83,2652.0,2765.9,20.89,21.64,18.33,19.06,2.409,2.667,2.126,2.2
1632268800000,40734.09,44000.55,40565.39,43543.61,2766.72,3088.88,2737.54,3076.92,19.07,21.66,18.85,21.62,2.199,2.522,2.147,2.45
1632355200000,43546.37,44978.0,43069.09,44865.26,3076.92,3174.5,3033.85,3152.5,21.62,21.84,20.88,21.5,2.449,2.837,2.354,2.788
1632441600000,44865.26,45200.0,40675.0,42810.57,3152.41,3158.52,2733.0,2928.53,21.5,21.63,18.17,19.65,2.787,2.795,2.248,2.426
1632528000000,42810.58,42966.84,41646.28,42670.64,2928.22,2967.52,2801.57,2921.73,19.65,20.1,18.94,19.47,2.428,2.48,2.263,2.31
1632614400000,42670.63,43950.0,40750.0,43160.9,2921.84,3115.51,2738.17,3059.37,19.47,24.76,17.73,24.04,2.308,2.62,2.063,2.543
1632700800000,43160.9,44350.0,42098.0,42147.35,3059.36,3164.94,2922.71,2925.59,24.04,26.03,22.26,22.38,2.543,2.752,2.357,2.369
1632787200000,42147.35,42787.38,40888.0,41026.54,2924.76,2970.82,2789.0,2804.91,22.39,25.0,22.15,23.07,2.369,2.42,2.219,2.226
1632873600000,41025.01,42590.0,40753.88,41524.28,2805.15,2950.0,2782.0,2850.45,23.07,24.28,22.31,23.01,2.225,2.401,2.212,2.289
1632960000000,41524.29,44141.37,41410.17,43824.1,2850.45,3048.42,2837.19,3000.61,23.01,23.96,22.62,23.53,2.289,2.402,2.253,2.336
1633046400000,43820.01,48495.0,43283.03,48141.61,3000.62,3330.0,2969.07,3309.91,23.53,25.85,23.48,25.64,2.336,2.558,2.285,2.532
1633132800000,48141.6,48336.59,47430.18,47634.9,3309.91,3469.0,3257.0,3387.76,25.63,27.23,25.35,26.15,2.532,2.659,2.457,2.535
1633219200000,47634.89,49228.08,47088.0,48200.01,3387.77,3488.0,3342.51,3417.73,26.14,26.61,25.61,26.0,2.534,2.962,2.48,2.817
1633305600000,48200.01,49536.12,46891.0,49224.94,3417.73,3437.19,3270.0,3386.31,26.01,26.02,24.22,25.34,2.817,2.909,2.63,2.883
1633392000000,49224.93,51886.3,49022.4,51471.99,3386.31,3545.0,3363.78,3515.27,25.33,25.9,24.56,25.64,2.883,3.036,2.754,2.936
1633478400000,51471.99,55750.0,50382.41,55315.0,3515.48,3632.11,3342.0,3574.89,25.64,26.04,23.79,25.25,2.936,2.943,2.625,2.738
1633564800000,55315.0,55332.31,53357.0,53785.22,3574.88,3653.98,3470.8,3587.47,25.24,26.3,24.44,25.52,2.739,2.901,2.651,2.813
1633651200000,53785.22,56100.0,53617.61,53951.43,3587.47,3695.0,3532.0,3563.13,25.53,26.1,24.62,24.76,2.815,2.964,2.75,2.959
1633737600000,53955.67,55489.0,53661.67,54949.72,3563.13,3635.0,3538.07,3574.82,24.77,25.95,24.53,25.12,2.959,3.097,2.864,2.907
1633824000000,54949.72,56561.31,54080.0,54659.0,3574.83,3604.0,3405.0,3414.22,25.15,26.0,24.08,24.17,2.908,2.911,2.678,2.698
1633910400000,54659.01,57839.04,54415.06,57471.35,3414.22,3623.8,3371.0,3542.12,24.15,25.13,23.5,24.16,2.697,2.812,2.632,2.695
1633996800000,57471.35,57680.0,53879.0,55996.93,3542.12,3547.11,3403.21,3491.46,24.16,24.18,22.3,23.46,2.696,2.706,2.519,2.689
1634083200000,55996.91,57777.0,54167.19,57367.0,3491.43,3613.0,3412.7,3607.42,23.47,25.8,23.13,24.68,2.688,3.0,2.646,2.96
1634169600000,57370.83,58532.54,56818.05,57347.94,3607.41,3824.0,3586.04,3790.82,24.7,27.0,24.52,26.43,2.96,3.157,2.858,2.891
1634256000000,57347.94,62933.0,56850.0,61672.42,3790.82,3907.77,3734.1,3868.99,26.44,26.86,25.34,25.9,2.89,3.02,2.803,2.898
1634342400000,61672.42,62378.42,60150.0,60875.57,3868.38,3971.0,3803.56,3829.96,25.88,27.99,25.73,27.06,2.899,3.08,2.881,2.91
1634428800000,60875.57,61718.39,58963.0,61528.33,3829.96,3919.19,3640.0,3846.85,27.06,27.14,25.0,25.91,2.911,2.918,2.725,2.869
1634515200000,61528.32,62695.78,59844.45,62009.84,3847.0,3893.14,3676.0,3744.96,25.92,26.24,24.85,25.64,2.869,2.875,2.722,2.795
1634601600000,62005.6,64486.0,61322.22,64280.59,3744.96,3886.89,3732.0,3877.03,25.64,26.31,25.23,26.02,2.795,2.848,2.682,2.792
1634688000000,64280.59,67000.0,63481.4,66001.41,3876.98,4169.0,3828.05,4161.15,26.03,27.14,25.5,27.12,2.792,2.97,2.79,2.938
1634774400000,66001.4,66639.74,62000.0,62193.15,4161.37,4375.0,4013.13,4052.99,27.12,27.76,25.72,26.11,2.937,3.055,2.838,2.857
1634860800000,62193.15,63732.39,60000.0,60688.22,4053.0,4167.41,3888.0,3972.2,26.1,26.86,25.33,25.63,2.857,3.374,2.856,3.338
1634947200000,60688.23,61747.64,59562.15,61286.75,3972.19,4172.0,3937.51,4167.12,25.63,26.89,25.26,26.84,3.338,3.79,3.173,3.692
1635033600000,61286.75,61500.0,59510.63,60852.22,4167.13,4186.57,3961.5,4082.33,26.85,27.25,25.35,25.79,3.692,3.95,3.455,3.502
1635120000000,60852.22,63710.63,60650.0,63078.78,4082.33,4236.0,4067.71,4220.37,25.78,26.76,25.69,26.75,3.502,4.84,3.485,4.798
1635206400000,63078.78,63293.48,59817.55,60328.81,4220.36,4297.0,4090.21,4131.52,26.75,28.3,26.09,26.55,4.795,5.288,4.522,4.637
1635292800000,60328.81,61496.0,58000.0,58413.44,4131.52,4307.0,3909.0,3922.0,26.57,28.31,23.5,24.17,4.638,4.724,4.033,4.448
1635379200000,58413.44,62499.0,57820.0,60575.89,3921.99,4295.0,3890.17,4286.02,24.16,25.37,23.91,24.89,4.444,5.5,4.44,4.757
1635465600000,60575.9,62980.0,60174.81,62253.71,4286.01,4460.47,4265.97,4418.89,24.9,25.81,24.66,25.53,4.756,5.012,4.557,4.673
1635552000000,62253.7,62359.25,60673.0,61859.19,4418.89,4434.06,4232.2,4322.68,25.54,25.6,24.4,24.91,4.673,5.322,4.551,4.736
1635638400000,61859.19,62405.3,59945.36,60203.9,4322.68,4399.14,4164.35,4189.13,24.91,25.21,23.99,24.17,4.736,4.741,4.336,4.418
